Date,Eat_Ross,Eat_Chandler,Eat_BT1,Eat_BT2,Eat_BT3,Eat_BT4,Eat_BT5,Eat_GR1,Eat_GR2,Eat_GR3,Eat_GR4,Eat_GR5,Eat_Total,SharkCount,AvgPiecesPerShark,Drop_Ross,Drop_Chandler,Drop_BT1,Drop_BT2,Drop_BT3,Drop_BT4,Drop_BT5,Drop_GR1,Drop_GR2,Drop_GR3,Drop_GR4,Drop_GR5,Drop_Total,AvgDropsPerShark,Target_Ross,Target_Chandler,Target_BT1,Target_BT2,Target_BT3,Target_BT4,Target_BT5,Target_GR1,Target_GR2,Target_GR3,Target_GR4,Target_GR5,Target_Total,AvgTargetsPerShark,Temperature,Saury,Blue Runner,Squid,Mackerel,Herring,Sardine,Mazuri Vitamins,Garlic,Salmon,Bonito,Bluefish,Mahi,Goggle Eye,Humbolt Squid,BT/SB Location (1-6),GR Location (1-6)
2019-01-24,0.0,0.0,11.0,9.0,1.0,5.0,0.0,0.0,2.0,1.0,0.0,3.0,32,12.0,2.6666666666666665,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.3333333333333333,4.0,0.0,21.0,9.0,8.0,18.0,0.0,0.0,1.0,1.0,0.0,3.0,65,5.416666666666667,73.2,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0
2019-01-26,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,73.4,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0
2019-01-27,6.0,0.0,5.0,1.0,4.0,9.0,3.0,,,,,,28,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,1,0.14285714285714285,16.0,1.0,11.0,11.0,9.0,13.0,9.0,,,,,,70,10.0,73.4,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
2019-01-29,2.0,0.0,1.0,6.0,7.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,24,12.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7,0.5833333333333334,2.0,8.0,4.0,4.0,4.0,9.0,1.0,0.0,2.0,3.0,1.0,5.0,43,3.5833333333333335,73.4,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
2019-01-31,2.0,3.0,1.0,7.0,2.0,3.0,5.0,0.0,1.0,0.0,5.0,4.0,33,12.0,2.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.25,10.0,7.0,15.0,8.0,5.0,16.0,13.0,4.0,7.0,6.0,4.0,10.0,105,8.75,73.6,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
2019-02-02,,,,,,,,0.0,1.0,0.0,1.0,0.0,2,5.0,0.4,,,,,,,,0.0,1.0,0.0,0.0,0.0,1,0.2,,,,,,,,0.0,1.0,1.0,1.0,0.0,3,0.6,73.8,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.0
2019-02-03,3.0,1.0,2.0,7.0,0.0,1.0,4.0,,,,,,18,7.0,2.5714285714285716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,1,0.14285714285714285,11.0,5.0,7.0,5.0,7.0,8.0,5.0,,,,,,48,6.857142857142857,73.8,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2019-02-05,4.0,5.0,3.0,0.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,3.0,28,12.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,0.16666666666666666,13.0,4.0,10.0,4.0,7.0,5.0,8.0,3.0,3.0,3.0,1.0,2.0,63,5.25,73.2,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-02-07,6.0,4.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17,12.0,1.4166666666666667,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.5833333333333334,12.0,29.0,9.0,8.0,14.0,5.0,0.0,1.0,3.0,0.0,3.0,4.0,88,7.333333333333333,73.6,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-02-09,,,,,,,,3.0,1.0,0.0,4.0,6.0,14,5.0,2.8,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,1.0,9.0,0.0,1.0,6.0,17,3.4,74.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
2019-02-10,3.0,5.0,1.0,1.0,3.0,1.0,3.0,,,,,,17,7.0,2.4285714285714284,0.0,1.0,3.0,4.0,1.0,1.0,0.0,,,,,,10,1.4285714285714286,12.0,10.0,13.0,14.0,10.0,12.0,4.0,,,,,,75,10.714285714285714,73.2,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
2019-02-12,3.0,4.0,1.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,22,12.0,1.8333333333333333,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.3333333333333333,16.0,14.0,5.0,11.0,11.0,4.0,9.0,2.0,0.0,3.0,0.0,2.0,77,6.416666666666667,73.2,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
2019-02-14,2.0,0.0,0.0,5.0,4.0,1.0,5.0,1.0,1.0,4.0,0.0,3.0,26,12.0,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4,0.3333333333333333,7.0,4.0,7.0,8.0,9.0,5.0,13.0,0.0,0.0,2.0,0.0,2.0,57,4.75,73.6,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
2019-02-16,,,,,,,,4.0,0.0,1.0,4.0,1.0,10,5.0,2.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,6.0,2.0,6.0,2.0,5.0,21,4.2,73.8,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
2019-02-17,2.0,3.0,0.0,2.0,2.0,0.0,2.0,,,,,,11,7.0,1.5714285714285714,0.0,2.0,0.0,5.0,1.0,2.0,0.0,,,,,,10,1.4285714285714286,13.0,9.0,10.0,7.0,8.0,6.0,9.0,,,,,,62,8.857142857142858,73.2,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2019-02-19,1.0,1.0,6.0,5.0,5.0,1.0,2.0,2.0,4.0,0.0,1.0,1.0,29,12.0,2.4166666666666665,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.16666666666666666,1.0,2.0,10.0,18.0,10.0,16.0,3.0,0.0,5.0,3.0,2.0,8.0,78,6.5,73.8,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
2019-02-21,0.0,3.0,3.0,2.0,2.0,7.0,3.0,2.0,0.0,0.0,3.0,3.0,28,12.0,2.3333333333333335,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.3333333333333333,2.0,7.0,7.0,4.0,3.0,10.0,9.0,2.0,2.0,2.0,1.0,0.0,49,4.083333333333333,72.8,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2019-02-23,,,,,,,,2.0,0.0,7.0,1.0,1.0,11,5.0,2.2,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,4.0,3.0,6.0,3.0,1.0,17,3.4,74.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
2019-02-24,3.0,12.0,0.0,1.0,0.0,1.0,0.0,,,,,,17,7.0,2.4285714285714284,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,3,0.42857142857142855,11.0,10.0,17.0,17.0,1.0,12.0,0.0,,,,,,68,9.714285714285714,73.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
2019-02-26,2.0,4.0,2.0,0.0,4.0,3.0,4.0,2.0,4.0,4.0,1.0,0.0,30,12.0,2.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.25,13.0,18.0,12.0,9.0,12.0,13.0,25.0,1.0,7.0,3.0,0.0,3.0,116,9.666666666666666,73.2,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2019-02-28,3.0,3.0,1.0,5.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,18,12.0,1.5,1.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,11,0.9166666666666666,2.0,17.0,17.0,9.0,5.0,7.0,4.0,4.0,1.0,0.0,0.0,0.0,66,5.5,73.8,0.0,0.0,0.0,1.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0
2019-03-02,,,,,,,,3.0,0.0,2.0,0.0,1.0,6,5.0,1.2,,,,,,,,0.0,0.0,0.0,0.0,1.0,1,0.2,,,,,,,,1.0,0.0,0.0,0.0,6.0,7,1.4,73.6,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0
2019-03-03,3.0,2.0,0.0,4.0,0.0,1.0,2.0,,,,,,12,7.0,1.7142857142857142,0.0,2.0,1.0,3.0,0.0,1.0,0.0,,,,,,7,1.0,9.0,12.0,15.0,18.0,4.0,19.0,0.0,,,,,,77,11.0,73.8,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
2019-03-05,1.0,6.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,3.0,0.0,1.0,27,12.0,2.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.16666666666666666,3.0,3.0,11.0,8.0,9.0,6.0,11.0,0.0,3.0,2.0,1.0,2.0,59,4.916666666666667,73.4,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
2019-03-07,0.0,0.0,6.0,1.0,1.0,7.0,0.0,3.0,2.0,0.0,1.0,0.0,21,12.0,1.75,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.3333333333333333,2.0,0.0,35.0,14.0,4.0,13.0,0.0,2.0,0.0,3.0,3.0,1.0,77,6.416666666666667,74.0,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0
2019-03-09,,,,,,,,1.0,1.0,5.0,5.0,1.0,13,5.0,2.6,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,2.0,2.0,9.0,7.0,5.0,25,5.0,73.8,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0
2019-03-10,3.0,6.0,0.0,6.0,0.0,2.0,2.0,,,,,,19,7.0,2.7142857142857144,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,3,0.42857142857142855,14.0,19.0,13.0,7.0,4.0,19.0,4.0,,,,,,80,11.428571428571429,73.8,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
2019-03-12,2.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,0.0,27,12.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.08333333333333333,12.0,16.0,8.0,16.0,8.0,16.0,15.0,4.0,2.0,6.0,1.0,0.0,104,8.666666666666666,73.4,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2019-03-14,2.0,0.0,6.0,8.0,7.0,0.0,6.0,0.0,1.0,5.0,1.0,0.0,36,12.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5,0.4166666666666667,20.0,1.0,14.0,15.0,10.0,8.0,12.0,4.0,3.0,2.0,0.0,2.0,91,7.583333333333333,73.4,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
2019-03-16,2.0,0.0,,,,,,1.0,0.0,3.0,3.0,0.0,9,7.0,1.2857142857142858,0.0,0.0,,,,,,0.0,0.0,1.0,1.0,0.0,2,0.2857142857142857,5.0,1.0,,,,,,6.0,5.0,7.0,7.0,2.0,33,4.714285714285714,73.6,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2019-03-17,9.0,4.0,0.0,1.0,3.0,1.0,3.0,,,,,,21,7.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,,,,,,5,0.7142857142857143,13.0,10.0,8.0,6.0,10.0,7.0,5.0,,,,,,59,8.428571428571429,74.2,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-03-19,3.0,8.0,0.0,1.0,1.0,3.0,3.0,0.0,2.0,4.0,1.0,1.0,27,12.0,2.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.16666666666666666,16.0,10.0,8.0,11.0,13.0,13.0,15.0,1.0,0.0,6.0,1.0,0.0,94,7.833333333333333,73.8,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2019-03-21,0.0,2.0,1.0,2.0,1.0,1.0,0.0,4.0,0.0,6.0,2.0,1.0,20,12.0,1.6666666666666667,0.0,2.0,0.0,5.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,16,1.3333333333333333,3.0,18.0,15.0,9.0,9.0,4.0,9.0,3.0,6.0,4.0,6.0,4.0,90,7.5,73.4,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-03-23,,,,,,,,4.0,1.0,3.0,6.0,0.0,14,5.0,2.8,,,,,,,,1.0,0.0,1.0,0.0,0.0,2,0.4,,,,,,,,6.0,4.0,20.0,8.0,6.0,44,8.8,73.6,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0
2019-03-24,6.0,4.0,2.0,3.0,1.0,3.0,2.0,,,,,,21,7.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,,,,,,4,0.5714285714285714,10.0,13.0,12.0,3.0,12.0,6.0,2.0,,,,,,58,8.285714285714286,73.4,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2019-03-26,2.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,19,12.0,1.5833333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0.25,9.0,12.0,8.0,7.0,2.0,5.0,9.0,1.0,4.0,2.0,2.0,1.0,62,5.166666666666667,74.2,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
2019-03-28,5.0,0.0,3.0,2.0,5.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,30,12.0,2.5,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,9,0.75,12.0,14.0,7.0,11.0,3.0,7.0,1.0,2.0,3.0,6.0,3.0,1.0,70,5.833333333333333,73.6,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0
2019-03-30,,,,,,,,3.0,1.0,4.0,3.0,2.0,13,5.0,2.6,,,,,,,,0.0,1.0,0.0,0.0,0.0,1,0.2,,,,,,,,3.0,6.0,3.0,2.0,8.0,22,4.4,73.8,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-03-31,5.0,1.0,0.0,8.0,0.0,4.0,2.0,,,,,,20,7.0,2.857142857142857,0.0,1.0,0.0,1.0,3.0,0.0,0.0,,,,,,5,0.7142857142857143,21.0,18.0,13.0,17.0,13.0,9.0,3.0,,,,,,94,13.428571428571429,73.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2019-04-02,1.0,4.0,2.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,17,12.0,1.4166666666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.16666666666666666,10.0,2.0,5.0,10.0,3.0,12.0,2.0,0.0,0.0,1.0,0.0,2.0,47,3.9166666666666665,73.4,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
2019-04-04,3.0,0.0,8.0,5.0,7.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,33,12.0,2.75,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,7,0.5833333333333334,1.0,0.0,12.0,13.0,7.0,10.0,2.0,0.0,3.0,3.0,0.0,0.0,51,4.25,73.6,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
2019-04-06,,,,,,,,1.0,1.0,6.0,2.0,3.0,13,5.0,2.6,,,,,,,,1.0,0.0,0.0,0.0,0.0,1,0.2,,,,,,,,6.0,8.0,18.0,12.0,4.0,48,9.6,73.8,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0
2019-04-07,11.0,1.0,0.0,5.0,4.0,1.0,1.0,,,,,,23,7.0,3.2857142857142856,0.0,0.0,0.0,3.0,3.0,0.0,1.0,,,,,,7,1.0,24.0,12.0,16.0,10.0,11.0,6.0,6.0,,,,,,85,12.142857142857142,73.8,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2019-04-09,3.0,0.0,2.0,5.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,19,12.0,1.5833333333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0.25,8.0,1.0,8.0,11.0,3.0,11.0,4.0,1.0,4.0,4.0,1.0,1.0,57,4.75,74.4,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
2019-04-11,2.0,1.0,3.0,2.0,5.0,3.0,6.0,0.0,2.0,1.0,0.0,0.0,25,12.0,2.0833333333333335,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4,0.3333333333333333,6.0,9.0,9.0,7.0,7.0,9.0,10.0,4.0,2.0,4.0,0.0,5.0,72,6.0,74.6,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2019-04-13,,,,,,,,2.0,4.0,4.0,5.0,2.0,17,5.0,3.4,,,,,,,,1.0,1.0,0.0,1.0,0.0,3,0.6,,,,,,,,11.0,5.0,11.0,5.0,1.0,33,6.6,73.8,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0
2019-04-14,12.0,6.0,1.0,1.0,0.0,0.0,5.0,,,,,,25,7.0,3.5714285714285716,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,3,0.42857142857142855,19.0,19.0,11.0,5.0,3.0,5.0,8.0,,,,,,70,10.0,73.6,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2019-04-16,1.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,22,12.0,1.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4,0.3333333333333333,13.0,3.0,9.0,10.0,4.0,5.0,1.0,3.0,1.0,4.0,3.0,1.0,57,4.75,73.6,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
2019-04-18,7.0,5.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,4.0,2.0,3.0,28,12.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3,0.25,20.0,13.0,8.0,1.0,6.0,4.0,5.0,3.0,1.0,7.0,3.0,1.0,72,6.0,73.4,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2018-04-20,,,,,,,,0.0,4.0,3.0,7.0,2.0,16,5.0,3.2,,,,,,,,0.0,0.0,1.0,0.0,0.0,1,0.2,,,,,,,,0.0,1.0,5.0,0.0,5.0,11,2.2,73.8,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-04-21,8.0,8.0,5.0,1.0,1.0,1.0,0.0,,,,,,24,7.0,3.4285714285714284,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,2,0.2857142857142857,11.0,19.0,12.0,10.0,4.0,5.0,1.0,,,,,,62,8.857142857142858,73.8,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
2019-04-23,4.0,0.0,1.0,4.0,4.0,1.0,4.0,2.0,0.0,1.0,3.0,2.0,26,12.0,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.08333333333333333,15.0,2.0,5.0,10.0,9.0,1.0,2.0,2.0,0.0,10.0,5.0,5.0,66,5.5,74.2,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019-04-25,7.0,1.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,36,12.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.16666666666666666,10.0,7.0,4.0,4.0,4.0,2.0,5.0,1.0,3.0,12.0,0.0,6.0,58,4.833333333333333,74.2,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2019-04-27,,,,,,,,1.0,2.0,1.0,5.0,0.0,9,5.0,1.8,,,,,,,,0.0,1.0,0.0,0.0,0.0,1,0.2,,,,,,,,0.0,1.0,0.0,0.0,1.0,2,0.4,73.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-04-28,7.0,2.0,2.0,4.0,5.0,2.0,1.0,,,,,,23,7.0,3.2857142857142856,0.0,0.0,2.0,0.0,0.0,0.0,1.0,,,,,,3,0.42857142857142855,10.0,17.0,12.0,17.0,5.0,8.0,1.0,,,,,,70,10.0,74.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
2019-04-30,3.0,4.0,4.0,2.0,1.0,1.0,3.0,3.0,0.0,3.0,1.0,5.0,30,12.0,2.5,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.25,8.0,7.0,10.0,6.0,0.0,8.0,2.0,1.0,0.0,4.0,2.0,4.0,52,4.333333333333333,73.6,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
2019-05-02,7.0,0.0,2.0,0.0,1.0,2.0,10.0,0.0,1.0,3.0,1.0,3.0,30,12.0,2.5,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,7,0.5833333333333334,12.0,0.0,5.0,2.0,2.0,9.0,14.0,2.0,3.0,4.0,1.0,2.0,56,4.666666666666667,74.0,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2019-05-04,,,,,,,,3.0,4.0,1.0,1.0,1.0,10,5.0,2.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,2,0.4,,,,,,,,6.0,9.0,8.0,1.0,8.0,32,6.4,73.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
2019-05-05,7.0,4.0,0.0,2.0,0.0,3.0,0.0,,,,,,16,7.0,2.2857142857142856,0.0,0.0,2.0,6.0,0.0,0.0,4.0,,,,,,12,1.7142857142857142,5.0,12.0,14.0,2.0,3.0,3.0,1.0,,,,,,40,5.714285714285714,74.2,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
2019-05-07,3.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,0.0,28,12.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8.0,2.0,6.0,5.0,3.0,6.0,1.0,4.0,5.0,10.0,11.0,5.0,66,5.5,74.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
2019-05-08,6.0,5.0,1.0,5.0,7.0,2.0,11.0,2.0,1.0,2.0,0.0,2.0,44,12.0,3.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,6,0.5,14.0,6.0,13.0,3.0,8.0,10.0,12.0,4.0,0.0,9.0,1.0,6.0,86,7.166666666666667,73.8,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2019-05-11,,,,,,,,2.0,4.0,4.0,3.0,0.0,13,5.0,2.6,,,,,,,,0.0,1.0,0.0,0.0,0.0,1,0.2,,,,,,,,7.0,5.0,8.0,2.0,0.0,22,4.4,73.4,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0
