,Date,Week_Day,Eat_Ross,Eat_Chandler,Eat_BT1,Eat_BT2,Eat_BT3,Eat_BT4,Eat_BT5,Eat_GR1,Eat_GR2,Eat_GR3,Eat_GR4,Eat_GR5,Eat_Total,SharkCount,AvgPiecesPerShark,Drop_Ross,Drop_Chandler,Drop_BT1,Drop_BT2,Drop_BT3,Drop_BT4,Drop_BT5,Drop_GR1,Drop_GR2,Drop_GR3,Drop_GR4,Drop_GR5,Drop_Total,AvgDropsPerShark,Target_Ross,Target_Chandler,Target_BT1,Target_BT2,Target_BT3,Target_BT4,Target_BT5,Target_GR1,Target_GR2,Target_GR3,Target_GR4,Target_GR5,Target_Total,AvgTargetsPerShark,Temperature,Temperature_Rounded,Saury,Blue Runner,Squid,Mackerel,Herring,Sardine,Mazuri Vitamins,Garlic,Salmon,Bonito,Bluefish,Mahi,Goggle Eye,Humbolt Squid,BT/SB Location (1-6),GR Location (1-6),food_combo,,,,,,,
339,6/30/2019,Sunday,1,2,6,6,6,6,2,,,,,,29,7,4.142857143,0,1,0,1,0,0,1,,,,,,3,0.428571429,14,23,16,11,6,11,18,,,,,,99,14.14285714,75.2,75,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,,Mackerel,,,,,,,
340,7/2/2019,Tuesday,7,1,3,0,5,1,4,0,1,3,2,1,28,12,2.333333333,0,0,0,0,0,0,1,0,1,0,0,0,2,0.166666667,14,11,12,5,3,11,15,0,5,5,1,2,84,7,76.2,76,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,Saury,,,,,,,
341,7/4/2019,Thursday,5,8,1,1,0,8,9,1,2,1,1,3,40,12,3.333333333,0,1,1,0,0,1,1,1,0,0,0,0,5,0.416666667,26,15,4,1,10,5,19,3,2,11,0,2,98,8.166666667,75,75,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,3,Blue Runner_Squid,,,,,,,
342,7/6/2019,Saturday,,,,,,,,1,0,0,3,7,11,5,2.2,,,,,,,,0,1,1,0,0,2,0.4,,,,,,,,4,9,0,2,5,20,4,75.4,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,4,Herring,,,,,,,
343,6/7/2019,Friday,3,5,1,3,0,5,0,,,,,,17,7,2.428571429,0,0,1,4,5,2,0,,,,,,12,1.714285714,11,14,21,8,2,6,0,,,,,,62,8.857142857,75.4,75,0,0,0,1,0,1,1,0,0,0,0,0,0,0,6,,Mackerel,,,,,,,
344,7/11/2019,Thursday,2,1,2,1,6,2,5,1,0,3,4,2,29,12,2.416666667,1,0,3,0,0,0,1,0,0,0,1,1,7,0.583333333,9,7,12,7,11,9,6,6,3,10,6,9,95,7.916666667,74.2,74,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,4,Saury_Blue Runner_Salmon,,,,,,,
345,7/13/2019,Saturday,,,,,,,,0,5,1,4,2,12,5,2.4,,,,,,,,0,0,0,0,0,0,0,,,,,,,,1,8,8,3,5,25,5,74.6,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
346,7/14/2019,Sunday,4,13,2,3,2,4,0,,,,,,28,7,4,0,1,2,5,0,0,0,,,,,,8,1.142857143,24,31,21,16,10,9,12,,,,,,123,17.57142857,76,76,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,,Mackerel,,,,,,,
347,7/16/2019,Tuesday,6,2,1,3,4,1,3,1,1,2,2,1,27,12,2.25,0,0,1,0,1,0,0,0,0,0,0,0,2,0.166666667,6,12,3,8,5,6,5,2,3,4,3,1,58,4.833333333,75.8,76,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,Saury,,,,,,,
348,7/18/2019,Thursday,1,1,13,8,0,5,6,4,0,2,3,2,45,12,3.75,0,0,1,1,0,0,0,1,0,0,0,0,3,0.25,9,9,22,8,8,23,6,4,2,6,4,2,103,8.583333333,76,76,0,1,1,0,0,0,1,1,0,0,0,0,0,0,4,1,Blue Runner_Squid,,,,,,,
349,7/20/2019,Saturday,,,,,,,,3,4,3,1,2,13,5,2.6,,,,,,,,1,0,0,0,0,1,0.2,,,,,,,,1,4,5,2,5,17,3.4,75.6,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
350,7/21/2019,Sunday,3,12,7,8,7,5,8,,,,,,50,7,7.142857143,0,0,0,3,0,0,1,,,,,,4,0.571428571,35,30,12,14,27,17,27,,,,,,162,23.14285714,76,76,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,,,,,,,,,
351,7/23/2019,Tuesday,0,2,3,2,3,1,2,1,2,2,1,1,20,12,1.666666667,0,0,1,0,1,4,3,0,0,0,0,0,9,0.75,3,8,11,15,21,11,16,2,9,3,1,7,107,8.916666667,75.8,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,Saury,,,,,,,
352,7/25/2019,Thursday,4,0,0,1,0,8,8,1,0,1,3,3,29,12,2.416666667,0,0,1,0,1,1,3,0,0,2,0,0,8,0.666666667,32,2,18,8,8,10,18,1,1,5,5,2,110,9.166666667,76,76,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,Blue Runner_Squid,,,,,,,
353,7/27/2019,Saturday,,,,,,,,2,4,0,3,5,14,5,2.8,,,,,,,,0,2,0,0,1,3,0.6,,,,,,,,6,5,7,4,7,29,5.8,76.6,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
354,7/28/2019,Sunday,3,4,2,6,10,2,5,,,,,,32,7,4.571428571,0,0,1,2,5,1,2,,,,,,11,1.571428571,32,19,23,20,32,22,7,,,,,,155,22.14285714,76.2,76,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4,,Herring,,,,,,,
355,7/30/2019,Tuesday,5,1,1,0,4,5,3,0,0,1,4,0,24,12,2,0,0,1,0,2,0,0,0,0,0,0,0,3,0.25,14,14,5,5,8,4,2,2,3,8,1,1,67,5.583333333,76.6,77,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,Saury,,,,,,,
356,8/1/2019,Thursday,1,7,0,5,0,4,10,0,3,0,4,0,34,12,2.833333333,1,0,0,0,0,2,2,0,0,0,1,1,7,0.583333333,3,12,14,7,5,17,8,0,2,4,3,3,78,6.5,76.6,77,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,3,Blue Runner_Squid,,,,,,,
357,8/3/2019,Saturday,,,,,,,,2,1,1,4,5,13,5,2.6,,,,,,,,0,0,0,0,0,0,0,,,,,,,,2,1,3,3,2,11,2.2,76.8,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
358,8/4/2019,Sunday,9,14,1,1,0,3,4,,,,,,32,7,4.571428571,1,0,3,1,0,0,0,,,,,,5,0.714285714,14,25,13,13,3,10,4,,,,,,82,11.71428571,77.8,78,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,,Herring,,,,,,,
359,8/6/2019,Tuesday,0,5,2,2,2,8,2,1,1,2,1,3,29,12,2.416666667,0,0,1,0,1,0,0,0,0,1,0,0,3,0.25,4,8,9,6,5,4,4,3,2,3,4,3,55,4.583333333,76.8,77,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,Saury,,,,,,,
360,8/8/2019,Thursday,7,2,3,2,1,4,6,1,1,1,1,3,32,12,2.666666667,0,0,0,0,0,1,1,0,1,1,1,0,5,0.416666667,24,18,9,5,8,13,17,3,4,10,5,11,127,10.58333333,77,77,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,3,Blue Runner_Salmon,,,,,,,
361,8/10/2019,Saturday,,,,,,,,3,3,3,5,1,15,5,3,,,,,,,,0,0,0,0,0,0,0,,,,,,,,1,6,7,4,2,20,4,77.2,77,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,3,Squid_Herring,,,,,,,
362,8/11/2019,Sunday,5,13,1,3,1,3,7,,,,,,33,7,4.714285714,0,0,4,4,0,0,0,,,,,,8,1.142857143,20,23,25,24,12,8,12,,,,,,124,17.71428571,77.4,77,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,,Herring,,,,,,,
363,8/13/2019,Tuesday,2,1,3,2,5,5,3,1,1,3,1,1,28,12,2.333333333,0,0,0,0,0,0,0,0,1,2,0,0,3,0.25,5,7,7,4,10,4,10,1,1,7,3,1,60,5,76.6,77,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,Saury,,,,,,,
364,8/15/2019,Thursday,2,0,2,3,0,9,5,2,2,0,3,1,29,12,2.416666667,0,0,1,0,3,3,0,0,0,0,0,0,7,0.583333333,9,5,32,20,10,18,8,2,1,3,5,2,115,9.583333333,76.2,76,0,1,1,0,0,0,1,1,0,0,0,1,0,0,4,2,Blue Runner_Squid_Mahi,,,,,,,
365,8/17/2019,Saturday,,,,,,,,3,1,3,1,4,12,5,2.4,,,,,,,,0,1,0,0,1,2,0.4,,,,,,,,4,4,5,7,12,32,6.4,76.6,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
366,8/18/2019,Sunday,3,3,4,9,2,2,6,,,,,,29,7,4.142857143,0,1,1,0,0,3,0,,,,,,5,0.714285714,5,20,15,8,10,13,11,,,,,,82,11.71428571,76.2,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,,Mackerel,,,,,,,
367,8/20/2019,Tuesday,0,1,3,4,3,2,2,0,2,2,3,2,24,12,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0.083333333,2,6,7,7,6,7,7,2,4,4,4,4,60,5,76.2,76,1,0,0,0,0,0,1,1,1,0,0,0,0,0,3,1,Saury_Salmon,,,,,,,
368,8/22/2019,Thursday,7,0,0,2,0,2,5,0,0,2,3,4,25,12,2.083333333,0,0,1,0,0,0,4,0,2,2,0,0,9,0.75,9,2,8,11,6,8,10,4,4,11,11,3,87,7.25,75.8,76,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,Blue Runner_Squid,,,,,,,
369,8/24/2019,Saturday,,,,,,,,2,3,2,0,2,9,5,1.8,,,,,,,,1,0,0,0,0,1,0.2,,,,,,,,2,3,1,0,1,7,1.4,76,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
370,8/25/2019,Sunday,5,5,12,2,6,2,4,,,,,,36,7,5.142857143,0,0,0,0,0,1,1,,,,,,2,0.285714286,11,19,17,9,15,3,3,,,,,,77,11,76.4,76,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,,Mackerel,,,,,,,
371,8/27/2019,Tuesday,6,3,2,6,3,5,4,1,1,2,2,1,36,12,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0.083333333,8,4,5,5,5,3,5,2,4,2,2,3,48,4,75.4,75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,Saury_Salmon,,,,,,,
372,8/29/2019,Thursday,2,0,4,6,0,4,0,3,2,0,1,0,22,12,1.833333333,0,0,1,4,1,1,0,0,0,0,0,0,7,0.583333333,6,0,31,9,6,9,1,2,2,2,1,0,69,5.75,76.2,76,0,1,1,0,0,0,1,1,0,0,0,0,0,0,6,4,Blue Runner_Squid,,,,,,,
373,8/31/2019,Saturday,,,,,,,,2,1,2,2,6,13,5,2.6,,,,,,,,0,0,0,0,0,0,0,,,,,,,,1,1,3,2,2,9,1.8,76.2,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,4,Herring,,,,,,,
374,9/1/2019,Sunday,9,3,12,2,2,1,3,,,,,,32,7,4.571428571,1,1,1,1,1,0,1,,,,,,6,0.857142857,22,18,6,7,9,1,8,,,,,,71,10.14285714,75,75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,,Mackerel,,,,,,,
375,9/3/2019,Tuesday,2,5,4,3,9,1,6,5,2,1,1,3,42,12,3.5,0,0,0,0,0,0,0,0,1,0,0,1,2,0.166666667,8,8,15,8,8,3,9,2,1,4,2,5,73,6.083333333,75.4,75,1,0,0,0,0,0,1,1,1,0,0,0,0,0,4,2,Saury_Salmon,,,,,,,
376,9/5/2019,Thursday,4,4,0,1,0,7,0,0,0,4,0,1,21,12,1.75,0,0,0,2,0,1,0,0,0,0,0,0,3,0.25,14,10,9,10,7,9,3,1,5,11,2,4,85,7.083333333,75.8,76,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,3,Blue Runner_Squid_Bonito,,,,,,,
377,9/7/2019,Saturday,,,,,,,,2,2,2,2,2,10,5,2,,,,,,,,0,0,0,0,0,0,0,,,,,,,,4,5,4,1,10,24,4.8,75.8,76,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,3,Herring,,,,,,,
378,9/8/2019,Sunday,4,2,10,2,2,3,2,,,,,,25,7,3.571428571,0,0,0,1,1,0,2,,,,,,4,0.571428571,12,13,8,4,9,7,3,,,,,,56,8,77,77,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,,Mackerel,,,,,,,
379,9/10/2019,Tuesday,3,0,4,5,4,2,3,2,3,2,2,3,33,12,2.75,0,0,0,0,0,0,0,0,0,0,0,2,2,0.166666667,6,6,5,3,7,5,5,1,4,11,2,6,61,5.083333333,75.6,76,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,Saury_Salmon,,,,,,,
380,9/12/2019,Thursday,2,4,0,1,1,5,7,1,2,1,6,0,30,12,2.5,0,0,0,0,0,1,1,1,0,0,0,0,3,0.25,10,15,8,1,11,9,14,3,9,7,1,0,88,7.333333333,75.6,76,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,3,Blue Runner_Squid_Mahi,,,,,,,
381,9/14/2019,Saturday,,,,,,,,3,0,0,3,4,10,5,2,,,,,,,,1,0,0,0,0,1,0.2,,,,,,,,1,3,3,1,2,10,2,75.6,76,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,3,Herring,,,,,,,
382,9/15/2019,Sunday,1,8,4,4,2,4,3,,,,,,26,7,3.714285714,0,0,0,0,2,0,1,,,,,,3,0.428571429,12,11,9,6,1,6,5,,,,,,50,7.142857143,75.4,75,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,,Mackerel,,,,,,,
383,9/17/2019,Tuesday,2,4,1,3,2,1,4,1,3,0,1,6,28,12,2.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,10,6,8,4,1,6,7,4,2,10,69,5.75,75.2,75,1,0,0,0,0,0,1,1,1,0,0,0,0,0,4,3,Saury_Salmon,,,,,,,
384,9/18/2019,Wednesday,7,0,3,7,3,0,9,1,1,3,4,2,40,12,3.333333333,0,0,1,1,0,0,0,1,1,3,0,0,7,0.583333333,13,4,20,7,14,10,16,4,5,8,3,4,108,9,75,75,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2,1,Blue Runner_Squid,,,,,,,
385,9/21/2019,Saturday,,,,,,,,3,3,0,4,1,11,5,2.2,,,,,,,,0,2,0,0,0,2,0.4,,,,,,,,7,2,8,5,11,33,6.6,75,75,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,3,Herring,,,,,,,
386,9/22/2019,Sunday,4,6,0,0,0,1,3,,,,,,14,7,2,2,0,2,2,1,0,0,,,,,,7,1,11,14,7,12,10,11,1,,,,,,66,9.428571429,74.4,74,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,,Mackerel,,,,,,,
387,9/24/2019,Tuesday,4,2,1,2,5,3,3,1,3,3,4,1,32,12,2.666666667,0,0,1,0,0,0,0,0,0,0,0,0,1,0.083333333,12,4,9,5,7,9,4,5,7,8,5,10,85,7.083333333,74.6,75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,Saury_Salmon,,,,,,,
388,9/26/2019,Thursday,4,4,0,4,3,3,8,2,2,1,6,0,37,12,3.083333333,0,1,0,1,2,0,3,0,0,0,0,0,7,0.583333333,11,4,8,6,7,6,3,5,6,6,10,0,72,6,74.4,74,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,3,Blue Runner_Squid,,,,,,,
389,9/28/2019,Saturday,,,,,,,,6,2,2,0,5,15,5,3,,,,,,,,0,0,0,0,0,0,0,,,,,,,,3,5,7,2,6,23,4.6,74.6,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,2,Herring,,,,,,,
390,9/29/2019,Sunday,9,4,5,3,4,6,7,,,,,,38,7,5.428571429,0,0,0,0,0,0,0,,,,,,0,0,18,14,16,13,22,11,11,,,,,,105,15,74.4,74,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,,Mackerel,,,,,,,
391,10/1/2019,Tuesday,1,0,1,4,2,3,2,0,1,3,1,3,21,12,1.75,0,0,1,2,0,0,0,0,2,0,0,1,6,0.5,8,5,8,2,5,4,8,3,3,6,3,5,60,5,73.8,74,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2,4,Saury_Salmon,,,,,,,
392,10/3/2019,Thursday,4,0,1,1,0,2,5,4,3,1,2,4,27,12,2.25,1,0,1,1,3,0,5,0,0,0,0,0,11,0.916666667,6,1,7,5,3,3,9,2,7,0,3,1,47,3.916666667,73.4,73,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,3,Blue Runner_Squid,,,,,,,
393,10/5/2019,Saturday,,,,,,,,0,3,0,2,1,6,5,1.2,,,,,,,,0,0,0,0,0,0,0,,,,,,,,2,2,1,4,1,10,2,73.8,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
394,10/6/2019,Sunday,8,2,8,1,2,5,2,,,,,,28,7,4,0,0,1,2,2,0,0,,,,,,5,0.714285714,19,6,18,11,19,7,9,,,,,,89,12.71428571,73.6,74,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,,Mackerel,,,,,,,
395,10/8/2019,Tuesday,3,4,3,0,2,1,3,2,1,4,3,2,28,12,2.333333333,0,0,0,1,0,1,0,0,0,0,0,0,2,0.166666667,7,6,3,3,5,4,3,1,2,4,2,5,45,3.75,73.2,73,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,3,Saury_Salmon,,,,,,,
396,10/10/2019,Thursday,5,0,7,6,0,3,4,1,3,7,0,3,39,12,3.25,0,0,1,0,0,0,1,0,0,0,1,0,3,0.25,19,5,17,7,7,7,14,0,7,10,2,5,100,8.333333333,73,73,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2,4,Blue Runner_Squid,,,,,,,
397,10/12/2019,Saturday,,,,,,,,3,2,2,3,2,12,5,2.4,,,,,,,,0,1,0,0,0,1,0.2,,,,,,,,4,7,13,3,3,30,6,73.4,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
398,10/13/2019,Sunday,4,4,1,3,4,4,6,,,,,,26,7,3.714285714,0,1,2,0,1,1,1,,,,,,6,0.857142857,16,13,11,4,1,7,1,,,,,,53,7.571428571,73,73,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,,Mackerel,,,,,,,
399,10/15/2019,Tuesday,7,0,3,1,1,0,5,0,1,3,1,1,23,12,1.916666667,1,0,1,1,0,0,0,0,0,1,0,0,4,0.333333333,,,,,,,,3,7,4,2,7,23,1.916666667,77.2,77,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,4,Saury_Salmon,,,,,,,
400,10/17/2019,Thursday,5,5,1,1,2,1,4,0,4,0,3,4,30,12,2.5,0,0,0,1,0,1,1,0,2,0,0,0,5,0.416666667,28,21,20,13,10,7,9,1,2,3,1,1,116,9.666666667,72,72,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2,4,Blue Runner_Squid,,,,,,,
401,10/19/2019,Saturday,,,,,,,,2,0,2,4,3,11,5,2.2,,,,,,,,1,0,0,0,1,2,0.4,,,,,,,,0,2,2,4,3,11,2.2,73,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
402,10/20/2019,Sunday,3,12,1,0,1,4,0,,,,,,21,7,3,0,0,0,2,1,3,0,,,,,,6,0.857142857,11,14,17,7,6,11,0,,,,,,66,9.428571429,72.8,73,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,,Mackerel,,,,,,,
403,10/22/2019,Tuesday,4,3,1,6,2,2,2,3,2,2,1,1,29,12,2.416666667,0,0,0,0,0,0,0,0,2,0,0,0,2,0.166666667,16,12,7,9,13,12,1,3,1,3,0,0,77,6.416666667,73,73,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,3,Saury_Salmon,,,,,,,
404,10/24/2019,Thursday,0,0,5,4,8,1,4,0,2,2,2,1,29,12,2.416666667,0,0,0,4,2,0,0,0,0,0,0,0,6,0.5,18,11,22,5,17,22,11,3,4,10,9,8,140,11.66666667,73.4,73,0,1,1,0,0,0,1,1,0,0,0,0,0,0,3,1,Blue Runner_Squid,,,,,,,
405,10/26/2019,Saturday,,,,,,,,1,1,5,1,3,11,5,2.2,,,,,,,,0,0,0,0,0,0,0,,,,,,,,7,5,5,3,15,35,7,72.8,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
406,10/28/2019,Monday,6,8,0,1,0,0,0,,,,,,15,7,2.142857143,0,0,1,1,0,0,1,,,,,,3,0.428571429,11,8,6,6,0,2,3,,,,,,36,5.142857143,73,73,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,,Mackerel,,,,,,,
407,10/29/2019,Tuesday,0,4,1,3,4,3,5,0,3,1,3,2,29,12,2.416666667,0,0,0,2,0,0,0,0,0,0,0,0,2,0.166666667,4,5,8,4,3,3,3,4,5,2,7,0,48,4,73,73,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,3,Saury_Salmon,,,,,,,
408,10/31/2019,Thursday,2,4,1,1,0,0,5,3,1,0,1,0,18,12,1.5,1,0,0,1,1,0,2,0,0,0,0,0,5,0.416666667,11,10,9,5,9,2,10,1,2,0,1,1,61,5.083333333,72.4,72,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,3,Blue Runner_Squid,,,,,,,
409,11/2/2019,Saturday,,,,,,,,1,4,2,1,4,12,5,2.4,,,,,,,,0,0,0,0,0,0,0,,,,,,,,4,8,2,6,4,24,4.8,72.8,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
410,11/3/2019,Sunday,6,5,0,0,0,2,0,,,,,,13,7,1.857142857,0,1,1,0,1,0,1,,,,,,4,0.571428571,3,9,6,4,11,7,6,,,,,,46,6.571428571,73,73,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,,Mackerel,,,,,,,
411,11/5/2019,Tuesday,2,1,3,1,2,3,1,2,3,2,3,0,23,12,1.916666667,0,0,1,1,0,0,0,0,0,0,0,0,2,0.166666667,3,1,9,1,4,2,2,2,5,2,4,1,36,3,73.2,73,1,0,0,0,0,0,1,1,1,0,0,0,0,0,4,1,Saury_Salmon,,,,,,,
412,11/7/2019,Thursday,1,1,6,3,0,2,2,2,1,1,3,5,27,12,2.25,0,0,1,0,0,3,3,0,0,0,1,0,8,0.666666667,3,0,9,6,2,5,17,1,0,4,2,2,51,4.25,72.6,73,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,3,Blue Runner_Squid,,,,,,,
413,11/9/2019,Saturday,,,,,,,,1,0,7,3,1,12,5,2.4,,,,,,,,0,0,0,0,0,0,0,,,,,,,,6,3,7,1,7,24,4.8,72.8,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
414,11/10/2019,Sunday,2,2,1,4,0,3,1,,,,,,13,7,1.857142857,0,0,1,1,0,0,1,,,,,,3,0.428571429,19,12,9,4,3,11,12,,,,,,70,10,72.8,73,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,,Mackerel,,,,,,,
415,11/12/2019,Tuesday,1,6,5,4,1,5,7,1,1,1,4,0,36,12,3,0,0,1,1,1,0,1,0,0,0,0,0,4,0.333333333,14,16,5,14,8,11,9,4,4,3,2,9,99,8.25,73.4,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,Saury_Salmon,,,,,,,
416,11/14/2019,Thursday,0,4,3,0,0,11,3,2,0,4,1,0,28,12,2.333333333,0,0,1,0,1,0,1,0,2,1,0,0,6,0.5,5,20,19,7,7,14,10,0,5,8,0,3,98,8.166666667,73,73,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2,4,Blue Runner_Squid,,,,,,,
417,11/16/2019,Saturday,,,,,,,,1,0,1,0,3,5,5,1,,,,,,,,0,3,1,1,0,5,1,,,,,,,,1,1,5,1,1,9,1.8,73,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,4,Herring,,,,,,,
418,11/17/2019,Sunday,3,1,1,4,2,2,8,,,,,,21,7,3,0,0,0,2,0,0,1,,,,,,3,0.428571429,27,29,21,21,25,24,22,,,,,,169,24.14285714,72.8,73,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,,Mackerel,,,,,,,
419,11/19/2019,Tuesday,5,4,0,1,1,0,3,0,1,1,1,1,18,12,1.5,0,0,3,2,2,0,0,0,0,0,1,1,9,0.75,6,8,5,3,4,2,2,0,4,2,5,4,45,3.75,73.6,74,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,3,Saury_Salmon,,,,,,,
420,11/21/2019,Thursday,2,0,0,8,2,7,7,0,3,0,0,3,32,12,2.666666667,0,0,3,1,0,4,1,0,2,0,0,0,11,0.916666667,6,1,18,10,7,10,2,1,3,6,2,3,69,5.75,73.6,74,0,1,1,0,0,0,0,0,0,0,1,1,0,0,3,1,Blue Runner_Squid_Bluefish_Mahi,,,,,,,
421,11/23/2019,Saturday,,,,,,,,2,0,3,1,5,11,5,2.2,,,,,,,,1,0,0,0,0,1,0.2,,,,,,,,4,4,1,2,3,14,2.8,73.8,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,Herring,,,,,,,
422,11/24/2019,Sunday,5,4,3,1,0,4,2,,,,,,19,7,2.714285714,0,0,2,2,0,0,0,,,,,,4,0.571428571,9,15,13,13,5,10,5,,,,,,70,10,73.4,73,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,,Mackerel,,,,,,,
423,11/26/2019,Tuesday,0,2,2,2,2,4,1,3,2,1,1,2,22,12,1.833333333,0,1,2,0,0,0,1,0,0,0,0,0,4,0.333333333,14,9,8,8,4,8,3,2,4,0,0,5,65,5.416666667,73.6,74,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2,4,Saury_Salmon,,,,,,,
424,11/30/2019,Saturday,,,,,,,,3,3,1,1,5,13,5,2.6,,,,,,,,0,0,0,0,0,0,0,,,,,,,,5,7,15,4,5,36,7.2,72.6,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
425,12/1/2019,Sunday,3,11,0,1,0,0,1,,,,,,16,7,2.285714286,0,2,1,3,0,1,2,,,,,,9,1.285714286,8,24,8,4,3,5,1,,,,,,53,7.571428571,72.8,73,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,,Mackerel,,,,,,,
426,12/3/2019,Tuesday,3,1,2,2,1,2,5,0,2,1,2,0,21,12,1.75,0,0,0,0,0,0,0,0,1,0,0,0,1,0.083333333,9,7,7,4,5,4,0,3,1,2,3,0,45,3.75,73.2,73,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,3,Saury_Salmon,,,,,,,
427,12/5/2019,Thursday,0,0,8,6,0,9,6,2,0,2,0,2,35,12,2.916666667,0,0,1,1,1,0,1,0,0,0,0,0,4,0.333333333,5,11,17,14,10,20,10,6,1,10,1,3,108,9,73.8,74,0,1,1,0,0,0,1,1,0,0,0,0,0,0,3,2,Blue Runner_Squid,,,,,,,
